satisfaction_id,consult_id,customer_id,survey_date,csat,nps,comment,consult_date,channel,category,duration_min,status,is_recontact,agent_id,region,plan,churn_yn
SAT0939,CON0939,C348,2024-09-22,3,6,보통이에요.,2024-09-21,채팅,요금문의,3.0,재문의,N,AG06,인천,베이직,N
SAT0940,CON0940,C349,2024-07-17,2,4,개선이 필요한 것 같아요.,2024-07-14,채팅,요금문의,5.0,완료,N,AG06,서울,프리미엄,N
SAT0941,CON0941,C349,2024-04-19,2,7,기대보다 별로였어요.,2024-04-18,이메일,요금문의,,미해결,N,AG07,서울,프리미엄,N
SAT0942,CON0942,C349,2024-01-15,4,6,상담사가 친절했어요.,2024-01-14,전화,장애신고,22.0,완료,N,AG04,서울,프리미엄,N
SAT0943,CON0943,C350,2024-06-23,5,5,빠른 처리에 매우 만족합니다.,2024-06-20,채팅,장애신고,9.0,완료,N,AG04,서울,스탠다드,N
SAT0944,CON0944,C350,2024-03-18,2,6,개선이 필요한 것 같아요.,2024-03-15,이메일,요금문의,,완료,Y,AG16,서울,스탠다드,N
SAT0945,CON0945,C350,2024-02-01,3,7,그럭저럭이에요.,2024-01-30,이메일,명의변경,,미해결,N,AG18,서울,스탠다드,N
SAT0946,CON0946,C350,2024-03-11,4,7,,2024-03-08,전화,해지문의,10.0,미해결,N,AG17,서울,스탠다드,N
SAT0947,CON0947,C351,2024-12-31,4,6,도움이 됐습니다.,2024-12-28,전화,해지문의,29.0,완료,N,AG01,경기,베이직,N
SAT0948,CON0948,C351,2024-09-03,4,6,도움이 됐습니다.,2024-08-31,전화,명의변경,18.0,재문의,N,AG10,경기,베이직,N
SAT0949,CON0949,C351,2024-01-31,3,7,해결은 됐는데 시간이 좀 걸렸어요.,2024-01-30,채팅,해지문의,9.0,재문의,N,AG06,경기,베이직,N
SAT0950,CON0950,C351,2024-02-27,4,6,상담사가 친절했어요.,2024-02-24,전화,장애신고,22.0,완료,N,AG16,경기,베이직,N
SAT0951,CON0951,C352,2024-09-30,4,5,,2024-09-29,전화,해지문의,23.0,완료,N,AG10,기타,베이직,Y
SAT0952,CON0952,C352,2024-10-20,2,4,,2024-10-18,채팅,명의변경,8.0,완료,Y,AG02,기타,베이직,Y
SAT0953,CON0953,C352,2024-09-11,3,6,보통이에요.,2024-09-09,채팅,부가서비스,11.0,재문의,N,AG15,기타,베이직,Y
SAT0954,CON0954,C352,2024-10-07,1,3,너무 불만족스러워요.,2024-10-05,전화,요금문의,18.0,완료,N,AG18,기타,베이직,Y
SAT0955,CON0955,C352,2024-09-15,4,7,,2024-09-12,전화,해지문의,23.0,완료,N,AG06,기타,베이직,Y
SAT0956,CON0956,C352,2024-10-18,1,2,너무 불만족스러워요.,2024-10-16,이메일,요금문의,,완료,Y,AG01,기타,베이직,Y
SAT0957,CON0957,C353,2024-04-25,4,5,상담사가 친절했어요.,2024-04-24,전화,명의변경,26.0,미해결,N,AG17,기타,프리미엄,N
SAT0958,CON0958,C353,2024-02-11,2,7,처리가 느렸어요.,2024-02-08,채팅,장애신고,4.0,미해결,N,AG08,기타,프리미엄,N
SAT0959,CON0959,C353,2024-07-04,2,7,처리가 느렸어요.,2024-07-01,전화,명의변경,19.0,재문의,Y,AG12,기타,프리미엄,N
SAT0960,CON0960,C353,2024-11-09,2,3,기대보다 별로였어요.,2024-11-06,채팅,해지문의,8.0,미해결,N,AG06,기타,프리미엄,N
SAT0961,CON0961,C354,2024-06-28,4,7,상담사가 친절했어요.,2024-06-25,채팅,장애신고,8.0,완료,N,AG08,서울,스탠다드,N
SAT0962,CON0962,C354,2024-10-18,2,5,개선이 필요한 것 같아요.,2024-10-15,채팅,요금문의,6.0,완료,N,AG02,서울,스탠다드,N
SAT0963,CON0963,C354,2024-07-30,4,7,대체로 만족스러웠어요.,2024-07-29,전화,요금문의,11.0,완료,N,AG13,서울,스탠다드,N
SAT0964,CON0964,C354,2024-04-30,3,8,그럭저럭이에요.,2024-04-28,전화,요금문의,18.0,완료,N,AG13,서울,스탠다드,N
SAT0965,CON0965,C355,2024-04-22,2,7,,2024-04-19,이메일,요금문의,,미해결,N,AG20,기타,스탠다드,N
SAT0966,CON0966,C355,2024-02-27,3,6,보통이에요.,2024-02-25,전화,요금문의,19.0,완료,N,AG03,기타,스탠다드,N
SAT0967,CON0967,C355,2024-11-06,3,7,보통이에요.,2024-11-04,채팅,요금문의,8.0,완료,N,AG18,기타,스탠다드,N
SAT0968,CON0968,C356,2024-05-30,2,6,,2024-05-27,전화,장애신고,21.0,완료,Y,AG02,경기,프리미엄,N
SAT0969,CON0969,C356,2024-06-03,4,3,상담사가 친절했어요.,2024-05-31,전화,기타,29.0,미해결,N,AG01,경기,프리미엄,N
SAT0970,CON0970,C356,2024-03-31,4,8,,2024-03-29,채팅,장애신고,13.0,완료,Y,AG12,경기,프리미엄,N
SAT0971,CON0971,C356,2024-05-01,3,5,,2024-04-28,전화,해지문의,23.0,완료,N,AG02,경기,프리미엄,N
SAT0972,CON0972,C357,2024-05-21,2,6,기대보다 별로였어요.,2024-05-18,채팅,해지문의,11.0,미해결,Y,AG09,부산,베이직,N
SAT0973,CON0973,C357,2024-08-08,4,6,도움이 됐습니다.,2024-08-07,전화,장애신고,21.0,완료,N,AG16,부산,베이직,N
SAT0974,CON0974,C358,2024-06-15,5,7,,2024-06-14,전화,부가서비스,21.0,미해결,N,AG05,서울,베이직,N
SAT0975,CON0975,C359,2024-03-17,2,6,기대보다 별로였어요.,2024-03-15,채팅,해지문의,13.0,완료,N,AG07,경기,스탠다드,N
SAT0976,CON0976,C360,2024-06-15,4,7,,2024-06-12,전화,해지문의,18.0,완료,N,AG14,경기,프리미엄,N
SAT0977,CON0977,C360,2024-09-06,3,6,,2024-09-04,전화,해지문의,15.0,재문의,N,AG13,경기,프리미엄,N
SAT0978,CON0978,C362,2024-07-29,4,2,대체로 만족스러웠어요.,2024-07-26,이메일,해지문의,,재문의,Y,AG20,서울,스탠다드,N
SAT0979,CON0979,C363,2024-02-10,5,5,,2024-02-09,앱,요금문의,6.0,완료,N,AG05,기타,스탠다드,N
SAT0980,CON0980,C363,2024-10-17,3,2,,2024-10-16,이메일,요금문의,,미해결,Y,AG16,기타,스탠다드,N
SAT0981,CON0981,C363,2024-02-09,3,5,,2024-02-07,채팅,해지문의,10.0,완료,N,AG15,기타,스탠다드,N
SAT0982,CON0982,C364,2024-12-04,3,8,해결은 됐는데 시간이 좀 걸렸어요.,2024-12-02,앱,요금문의,7.0,미해결,Y,AG17,서울,스탠다드,N
SAT0983,CON0983,C364,2024-06-11,1,6,,2024-06-10,이메일,해지문의,,완료,N,AG08,서울,스탠다드,N
SAT0984,CON0984,C364,2024-04-27,4,6,대체로 만족스러웠어요.,2024-04-25,채팅,해지문의,7.0,완료,N,AG15,서울,스탠다드,N
SAT0985,CON0985,C365,2024-01-10,1,6,너무 불만족스러워요.,2024-01-08,전화,장애신고,27.0,재문의,Y,AG05,경기,프리미엄,N
SAT0986,CON0986,C365,2024-06-25,5,6,,2024-06-22,전화,명의변경,10.0,완료,N,AG16,경기,프리미엄,N
SAT0987,CON0987,C366,2024-03-20,4,7,,2024-03-17,전화,해지문의,17.0,완료,N,AG10,서울,스탠다드,N
SAT0988,CON0988,C367,2024-10-12,4,6,대체로 만족스러웠어요.,2024-10-10,전화,장애신고,15.0,완료,N,AG04,경기,프리미엄,N
SAT0989,CON0989,C368,2024-01-16,4,5,대체로 만족스러웠어요.,2024-01-13,전화,요금문의,14.0,재문의,Y,AG07,대구,베이직,N
SAT0990,CON0990,C368,2024-06-23,5,7,문제가 바로 해결됐어요. 최고입니다.,2024-06-21,전화,장애신고,25.0,미해결,Y,AG10,대구,베이직,N
SAT0991,CON0991,C368,2024-11-04,3,6,해결은 됐는데 시간이 좀 걸렸어요.,2024-11-02,채팅,요금문의,5.0,재문의,N,AG17,대구,베이직,N
SAT0992,CON0992,C369,2024-03-15,4,6,,2024-03-14,앱,장애신고,8.0,완료,N,AG10,서울,스탠다드,N
SAT0993,CON0993,C369,2024-01-31,4,7,도움이 됐습니다.,2024-01-29,전화,장애신고,18.0,완료,N,AG20,서울,스탠다드,N
SAT0994,CON0994,C369,2024-04-03,4,7,,2024-04-02,전화,부가서비스,11.0,완료,N,AG06,서울,스탠다드,N
SAT0995,CON0995,C370,2024-03-17,2,3,,2024-03-15,채팅,해지문의,6.0,완료,N,AG13,서울,프리미엄,N
SAT0996,CON0996,C370,2024-03-03,4,7,,2024-03-02,채팅,요금문의,5.0,미해결,N,AG03,서울,프리미엄,N
SAT0997,CON0997,C371,2024-08-18,5,5,정말 친절하게 도와주셔서 감사해요!,2024-08-16,전화,요금문의,18.0,완료,N,AG04,인천,프리미엄,N
SAT0998,CON0998,C371,2024-03-15,3,5,그럭저럭이에요.,2024-03-12,채팅,기타,6.0,미해결,N,AG15,인천,프리미엄,N
SAT0999,CON0999,C371,2024-05-17,5,8,정말 친절하게 도와주셔서 감사해요!,2024-05-16,전화,요금문의,8.0,완료,Y,AG09,인천,프리미엄,N
SAT1000,CON1000,C371,2024-12-08,3,9,해결은 됐는데 시간이 좀 걸렸어요.,2024-12-05,채팅,명의변경,7.0,재문의,N,AG11,인천,프리미엄,N
SAT1001,CON1001,C372,2024-02-17,3,5,보통이에요.,2024-02-14,채팅,요금문의,12.0,미해결,N,AG20,경기,스탠다드,N
SAT1002,CON1002,C372,2024-04-20,3,5,,2024-04-17,채팅,장애신고,8.0,완료,N,AG19,경기,스탠다드,N
SAT1003,CON1003,C373,2024-02-28,2,7,,2024-02-26,채팅,요금문의,6.0,미해결,Y,AG07,서울,스탠다드,N
SAT1004,CON1004,C373,2024-06-14,5,8,,2024-06-12,전화,기타,17.0,완료,N,AG08,서울,스탠다드,N
SAT1005,CON1005,C373,2024-08-19,4,7,,2024-08-17,전화,해지문의,27.0,완료,N,AG04,서울,스탠다드,N
SAT1006,CON1006,C373,2024-10-30,4,6,도움이 됐습니다.,2024-10-29,채팅,해지문의,6.0,완료,N,AG01,서울,스탠다드,N
SAT1007,CON1007,C374,2024-06-14,3,7,,2024-06-11,전화,요금문의,19.0,재문의,N,AG18,경기,스탠다드,N
SAT1008,CON1008,C375,2024-07-05,5,9,정말 친절하게 도와주셔서 감사해요!,2024-07-04,전화,부가서비스,21.0,완료,N,AG15,인천,프리미엄,N
SAT1009,CON1009,C375,2024-07-29,4,4,대체로 만족스러웠어요.,2024-07-26,이메일,요금문의,,미해결,Y,AG03,인천,프리미엄,N
SAT1010,CON1010,C376,2024-12-17,2,9,기대보다 별로였어요.,2024-12-16,채팅,기타,9.0,완료,Y,AG17,기타,프리미엄,N
SAT1011,CON1011,C376,2024-02-03,5,5,,2024-02-02,앱,요금문의,9.0,완료,N,AG09,기타,프리미엄,N
SAT1012,CON1012,C376,2024-05-05,5,9,,2024-05-04,전화,기타,15.0,완료,N,AG11,기타,프리미엄,N
SAT1013,CON1013,C376,2024-04-21,2,3,처리가 느렸어요.,2024-04-18,채팅,기타,9.0,완료,N,AG05,기타,프리미엄,N
SAT1014,CON1014,C377,2024-05-08,1,3,다음엔 이용하고 싶지 않아요.,2024-05-05,채팅,요금문의,7.0,완료,Y,AG07,서울,스탠다드,N
SAT1015,CON1015,C377,2024-08-14,2,4,,2024-08-13,이메일,기타,,미해결,N,AG07,서울,스탠다드,N
SAT1016,CON1016,C377,2024-11-09,4,7,상담사가 친절했어요.,2024-11-08,채팅,해지문의,11.0,완료,N,AG14,서울,스탠다드,N
SAT1017,CON1017,C377,2025-01-02,4,6,,2024-12-30,전화,장애신고,13.0,완료,N,AG01,서울,스탠다드,N
SAT1018,CON1018,C378,2024-10-15,1,7,너무 불만족스러워요.,2024-10-14,이메일,장애신고,,미해결,N,AG04,대구,프리미엄,N
SAT1019,CON1019,C379,2024-06-01,3,6,해결은 됐는데 시간이 좀 걸렸어요.,2024-05-30,전화,요금문의,17.0,재문의,N,AG05,인천,스탠다드,N
SAT1020,CON1020,C380,2024-08-14,5,8,빠른 처리에 매우 만족합니다.,2024-08-11,전화,해지문의,21.0,완료,N,AG02,경기,스탠다드,N
SAT1021,CON1021,C380,2024-04-05,3,6,그럭저럭이에요.,2024-04-04,전화,기타,11.0,완료,N,AG02,경기,스탠다드,N
SAT1022,CON1022,C381,2024-02-20,3,3,보통이에요.,2024-02-18,전화,해지문의,4.0,완료,N,AG17,서울,베이직,N
SAT1023,CON1023,C382,2024-01-06,4,7,대체로 만족스러웠어요.,2024-01-04,전화,장애신고,22.0,재문의,N,AG08,서울,프리미엄,N
SAT1024,CON1024,C382,2024-10-01,3,6,,2024-09-29,채팅,해지문의,12.0,미해결,Y,AG01,서울,프리미엄,N
SAT1025,CON1025,C382,2024-06-07,3,6,,2024-06-04,채팅,요금문의,8.0,완료,Y,AG16,서울,프리미엄,N
SAT1026,CON1026,C383,2024-09-11,5,3,빠른 처리에 매우 만족합니다.,2024-09-09,전화,명의변경,16.0,완료,N,AG18,경기,스탠다드,N
SAT1027,CON1027,C383,2024-03-29,4,5,상담사가 친절했어요.,2024-03-27,전화,기타,19.0,완료,N,AG14,경기,스탠다드,N
SAT1028,CON1028,C383,2024-03-30,4,8,도움이 됐습니다.,2024-03-27,전화,요금문의,24.0,완료,N,AG06,경기,스탠다드,N
SAT1029,CON1029,C384,2024-10-22,2,3,기대보다 별로였어요.,2024-10-20,채팅,해지문의,9.0,완료,N,AG06,경기,베이직,Y
SAT1030,CON1030,C384,2024-10-05,4,10,대체로 만족스러웠어요.,2024-10-03,전화,요금문의,21.0,완료,N,AG04,경기,베이직,Y
SAT1031,CON1031,C384,2024-10-08,3,7,해결은 됐는데 시간이 좀 걸렸어요.,2024-10-05,채팅,장애신고,5.0,완료,N,AG17,경기,베이직,Y
SAT1032,CON1032,C384,2024-10-05,4,6,,2024-10-04,전화,해지문의,13.0,완료,N,AG07,경기,베이직,Y
SAT1033,CON1033,C385,2024-08-08,4,6,상담사가 친절했어요.,2024-08-06,이메일,요금문의,,미해결,N,AG08,서울,프리미엄,N
SAT1034,CON1034,C386,2024-10-17,4,5,상담사가 친절했어요.,2024-10-14,앱,기타,5.0,완료,Y,AG08,부산,베이직,N
SAT1035,CON1035,C386,2024-11-07,3,7,보통이에요.,2024-11-05,전화,요금문의,22.0,완료,Y,AG16,부산,베이직,N
SAT1036,CON1036,C386,2024-10-04,4,7,상담사가 친절했어요.,2024-10-02,전화,요금문의,22.0,완료,N,AG08,부산,베이직,N
SAT1037,CON1037,C386,2024-11-27,4,8,,2024-11-25,전화,부가서비스,27.0,완료,N,AG18,부산,베이직,N
SAT1038,CON1038,C387,2024-03-13,5,8,문제가 바로 해결됐어요. 최고입니다.,2024-03-11,전화,부가서비스,7.0,완료,N,AG11,기타,베이직,N
SAT1039,CON1039,C388,2024-10-17,3,4,보통이에요.,2024-10-16,전화,해지문의,17.0,완료,N,AG11,서울,프리미엄,N
SAT1040,CON1040,C389,2024-03-31,5,5,정말 친절하게 도와주셔서 감사해요!,2024-03-30,채팅,해지문의,6.0,미해결,Y,AG08,경기,프리미엄,N
SAT1041,CON1041,C390,2024-04-28,4,6,,2024-04-25,전화,기타,21.0,완료,N,AG15,인천,베이직,N
SAT1042,CON1042,C390,2024-09-21,3,4,,2024-09-18,채팅,요금문의,4.0,재문의,N,AG01,인천,베이직,N
SAT1043,CON1043,C391,2024-08-05,4,7,대체로 만족스러웠어요.,2024-08-04,앱,해지문의,9.0,재문의,Y,AG12,기타,스탠다드,N
SAT1044,CON1044,C391,2024-07-15,4,6,대체로 만족스러웠어요.,2024-07-12,이메일,장애신고,,완료,Y,AG11,기타,스탠다드,N
SAT1045,CON1045,C391,2024-07-04,4,4,상담사가 친절했어요.,2024-07-01,채팅,요금문의,7.0,미해결,Y,AG12,기타,스탠다드,N
SAT1046,CON1046,C392,2024-01-18,2,5,개선이 필요한 것 같아요.,2024-01-17,전화,요금문의,17.0,완료,N,AG17,서울,스탠다드,N
SAT1047,CON1047,C393,2024-12-18,3,4,해결은 됐는데 시간이 좀 걸렸어요.,2024-12-16,채팅,부가서비스,10.0,재문의,N,AG20,대구,베이직,N
SAT1048,CON1048,C394,2024-01-15,5,9,정말 친절하게 도와주셔서 감사해요!,2024-01-12,전화,기타,14.0,미해결,Y,AG15,서울,프리미엄,N
SAT1049,CON1049,C395,2024-11-25,5,7,,2024-11-22,전화,해지문의,23.0,완료,N,AG08,부산,스탠다드,N
SAT1050,CON1050,C395,2024-02-09,3,4,,2024-02-08,앱,해지문의,5.0,완료,N,AG04,부산,스탠다드,N
SAT1051,CON1051,C397,2024-03-17,3,6,,2024-03-14,전화,명의변경,11.0,재문의,N,AG17,기타,프리미엄,N
SAT1052,CON1052,C397,2024-10-19,4,8,대체로 만족스러웠어요.,2024-10-16,전화,요금문의,25.0,완료,Y,AG18,기타,프리미엄,N
SAT1053,CON1053,C397,2024-11-28,3,4,해결은 됐는데 시간이 좀 걸렸어요.,2024-11-26,전화,요금문의,13.0,완료,N,AG04,기타,프리미엄,N
SAT1054,CON1054,C397,2024-09-27,4,5,대체로 만족스러웠어요.,2024-09-25,전화,기타,16.0,재문의,N,AG17,기타,프리미엄,N
SAT1055,CON1055,C398,2024-03-11,1,1,다음엔 이용하고 싶지 않아요.,2024-03-10,이메일,해지문의,,미해결,N,AG11,인천,스탠다드,N
SAT1056,CON1056,C398,2024-12-19,4,5,상담사가 친절했어요.,2024-12-16,전화,장애신고,17.0,미해결,N,AG15,인천,스탠다드,N
SAT1057,CON1057,C399,2024-07-29,4,4,,2024-07-27,전화,장애신고,14.0,재문의,N,AG05,인천,베이직,N
SAT1058,CON1058,C399,2024-10-15,2,4,기대보다 별로였어요.,2024-10-14,앱,장애신고,5.0,완료,N,AG02,인천,베이직,N
SAT1059,CON1059,C399,2024-11-08,2,5,,2024-11-05,이메일,해지문의,,미해결,N,AG03,인천,베이직,N
SAT1060,CON1060,C399,2024-10-06,3,4,,2024-10-03,채팅,장애신고,0.0,재문의,Y,AG17,인천,베이직,N
SAT1061,CON1061,C400,2024-03-21,3,3,,2024-03-20,전화,해지문의,16.0,재문의,N,AG03,서울,프리미엄,N
SAT1062,CON1062,C401,2024-06-28,3,6,,2024-06-26,전화,명의변경,24.0,미해결,N,AG05,경기,베이직,N
SAT1063,CON1063,C403,2024-02-15,4,6,도움이 됐습니다.,2024-02-12,전화,부가서비스,22.0,완료,N,AG15,서울,스탠다드,N
SAT1064,CON1064,C403,2024-03-24,4,10,상담사가 친절했어요.,2024-03-21,전화,해지문의,25.0,완료,N,AG16,서울,스탠다드,N
SAT1065,CON1065,C403,2024-08-08,1,7,다음엔 이용하고 싶지 않아요.,2024-08-06,이메일,명의변경,,미해결,N,AG03,서울,스탠다드,N
SAT1066,CON1066,C404,2024-09-19,2,7,,2024-09-18,이메일,부가서비스,,완료,N,AG11,부산,베이직,N
SAT1067,CON1067,C405,2024-09-13,4,8,,2024-09-12,전화,해지문의,20.0,완료,N,AG08,부산,베이직,N
SAT1068,CON1068,C405,2024-02-10,5,9,,2024-02-08,전화,장애신고,23.0,완료,N,AG10,부산,베이직,N
SAT1069,CON1069,C405,2024-10-17,4,7,,2024-10-15,채팅,해지문의,6.0,완료,Y,AG09,부산,베이직,N
SAT1070,CON1070,C405,2024-11-26,3,7,,2024-11-23,이메일,장애신고,,완료,N,AG19,부산,베이직,N
SAT1071,CON1071,C406,2024-02-16,3,8,그럭저럭이에요.,2024-02-14,채팅,해지문의,9.0,완료,Y,AG18,기타,스탠다드,N
SAT1072,CON1072,C406,2024-12-24,3,8,그럭저럭이에요.,2024-12-22,앱,장애신고,4.0,미해결,N,AG06,기타,스탠다드,N
SAT1073,CON1073,C406,2024-03-15,3,7,해결은 됐는데 시간이 좀 걸렸어요.,2024-03-14,채팅,장애신고,5.0,미해결,N,AG11,기타,스탠다드,N
SAT1074,CON1074,C407,2024-01-02,5,7,,2024-01-01,전화,장애신고,10.0,완료,N,AG04,서울,스탠다드,N
SAT1075,CON1075,C407,2024-12-28,5,6,,2024-12-25,채팅,명의변경,4.0,재문의,N,AG01,서울,스탠다드,N
SAT1076,CON1076,C408,2024-12-06,2,7,개선이 필요한 것 같아요.,2024-12-03,채팅,장애신고,4.0,미해결,N,AG05,서울,베이직,N
SAT1077,CON1077,C408,2024-08-13,3,6,그럭저럭이에요.,2024-08-11,이메일,장애신고,,재문의,N,AG14,서울,베이직,N
SAT1078,CON1078,C410,2024-05-02,2,6,기대보다 별로였어요.,2024-05-01,전화,요금문의,22.0,완료,N,AG05,서울,베이직,N
SAT1079,CON1079,C410,2024-03-29,4,8,,2024-03-26,전화,부가서비스,15.0,완료,N,AG10,서울,베이직,N
SAT1080,CON1080,C410,2024-12-21,3,7,,2024-12-19,채팅,요금문의,8.0,완료,Y,AG16,서울,베이직,N
SAT1081,CON1081,C410,2024-08-25,4,8,,2024-08-24,전화,해지문의,29.0,완료,Y,AG10,서울,베이직,N
SAT1082,CON1082,C411,2024-09-13,3,6,보통이에요.,2024-09-12,채팅,장애신고,11.0,완료,N,AG05,부산,프리미엄,N
SAT1083,CON1083,C411,2024-05-07,2,4,기대보다 별로였어요.,2024-05-05,앱,요금문의,4.0,완료,N,AG18,부산,프리미엄,N
SAT1084,CON1084,C412,2024-01-10,5,3,빠른 처리에 매우 만족합니다.,2024-01-07,전화,요금문의,29.0,완료,N,AG04,서울,프리미엄,N
SAT1085,CON1085,C412,2024-09-03,2,9,개선이 필요한 것 같아요.,2024-09-02,전화,해지문의,19.0,완료,N,AG16,서울,프리미엄,N
SAT1086,CON1086,C412,2024-12-12,3,6,,2024-12-10,전화,요금문의,16.0,완료,N,AG06,서울,프리미엄,N
SAT1087,CON1087,C412,2024-07-13,3,8,그럭저럭이에요.,2024-07-11,앱,부가서비스,9.0,완료,Y,AG07,서울,프리미엄,N
SAT1088,CON1088,C413,2024-02-25,2,6,,2024-02-22,이메일,장애신고,,재문의,N,AG01,경기,베이직,N
SAT1089,CON1089,C413,2024-02-18,2,6,,2024-02-17,이메일,요금문의,,미해결,N,AG15,경기,베이직,N
SAT1090,CON1090,C414,2024-08-15,4,5,,2024-08-12,전화,부가서비스,16.0,미해결,N,AG18,서울,프리미엄,N
SAT1091,CON1091,C414,2024-11-23,2,3,처리가 느렸어요.,2024-11-22,채팅,기타,8.0,완료,Y,AG20,서울,프리미엄,N
SAT1092,CON1092,C415,2024-03-10,4,6,대체로 만족스러웠어요.,2024-03-07,전화,부가서비스,20.0,완료,N,AG09,서울,프리미엄,N
SAT1093,CON1093,C416,2024-05-15,1,5,,2024-05-12,이메일,명의변경,,완료,N,AG01,경기,스탠다드,N
SAT1094,CON1094,C417,2024-01-10,4,5,상담사가 친절했어요.,2024-01-07,채팅,요금문의,7.0,미해결,N,AG14,인천,베이직,N
SAT1095,CON1095,C418,2024-05-20,3,4,,2024-05-17,전화,장애신고,16.0,재문의,N,AG14,서울,프리미엄,Y
SAT1096,CON1096,C418,2024-05-12,4,2,도움이 됐습니다.,2024-05-11,채팅,명의변경,12.0,미해결,N,AG12,서울,프리미엄,Y
SAT1097,CON1097,C418,2024-05-20,4,5,상담사가 친절했어요.,2024-05-19,채팅,해지문의,9.0,완료,N,AG07,서울,프리미엄,Y
SAT1098,CON1098,C418,2024-06-26,3,0,해결은 됐는데 시간이 좀 걸렸어요.,2024-06-25,전화,요금문의,14.0,완료,N,AG16,서울,프리미엄,Y
SAT1099,CON1099,C418,2024-06-02,3,0,보통이에요.,2024-05-30,채팅,부가서비스,13.0,재문의,N,AG12,서울,프리미엄,Y
SAT1100,CON1100,C419,2024-06-21,3,8,보통이에요.,2024-06-18,전화,장애신고,17.0,완료,N,AG12,경기,스탠다드,N
SAT1101,CON1101,C419,2024-11-26,4,5,도움이 됐습니다.,2024-11-24,전화,명의변경,19.0,재문의,Y,AG20,경기,스탠다드,N
SAT1102,CON1102,C419,2024-01-23,3,9,해결은 됐는데 시간이 좀 걸렸어요.,2024-01-22,채팅,해지문의,10.0,완료,N,AG13,경기,스탠다드,N
SAT1103,CON1103,C419,2024-03-08,3,6,보통이에요.,2024-03-06,전화,기타,20.0,재문의,N,AG20,경기,스탠다드,N
SAT1104,CON1104,C420,2024-09-23,2,8,기대보다 별로였어요.,2024-09-21,이메일,부가서비스,,완료,Y,AG03,서울,스탠다드,N
SAT1105,CON1105,C420,2024-12-08,4,6,,2024-12-06,채팅,기타,6.0,미해결,N,AG04,서울,스탠다드,N
SAT1106,CON1106,C420,2024-06-11,3,5,,2024-06-10,전화,명의변경,19.0,완료,N,AG02,서울,스탠다드,N
SAT1107,CON1107,C421,2024-12-26,3,6,,2024-12-24,앱,기타,7.0,재문의,Y,AG01,부산,프리미엄,N
SAT1108,CON1108,C421,2024-12-07,3,6,,2024-12-06,채팅,요금문의,9.0,완료,N,AG06,부산,프리미엄,N
SAT1109,CON1109,C422,2024-07-13,4,5,,2024-07-10,이메일,기타,,재문의,Y,AG01,서울,베이직,N
SAT1110,CON1110,C422,2024-09-20,4,6,도움이 됐습니다.,2024-09-17,채팅,요금문의,5.0,완료,Y,AG06,서울,베이직,N
SAT1111,CON1111,C422,2024-12-09,5,7,빠른 처리에 매우 만족합니다.,2024-12-08,전화,요금문의,25.0,완료,N,AG12,서울,베이직,N
SAT1112,CON1112,C423,2024-08-10,4,9,상담사가 친절했어요.,2024-08-07,전화,장애신고,22.0,완료,N,AG19,서울,베이직,N
SAT1113,CON1113,C423,2024-10-09,2,8,기대보다 별로였어요.,2024-10-07,채팅,요금문의,7.0,완료,N,AG13,서울,베이직,N
SAT1114,CON1114,C423,2024-10-28,4,7,도움이 됐습니다.,2024-10-27,전화,요금문의,27.0,완료,N,AG20,서울,베이직,N
SAT1115,CON1115,C423,2024-03-06,3,8,,2024-03-05,전화,요금문의,9.0,재문의,Y,AG03,서울,베이직,N
SAT1116,CON1116,C424,2024-11-25,3,2,,2024-11-22,이메일,요금문의,,완료,Y,AG09,경기,베이직,N
SAT1117,CON1117,C424,2024-02-10,4,6,대체로 만족스러웠어요.,2024-02-09,전화,기타,17.0,완료,N,AG12,경기,베이직,N
SAT1118,CON1118,C424,2024-08-17,4,5,대체로 만족스러웠어요.,2024-08-16,전화,요금문의,12.0,완료,Y,AG08,경기,베이직,N
SAT1119,CON1119,C425,2024-10-15,4,6,상담사가 친절했어요.,2024-10-13,앱,요금문의,9.0,완료,N,AG14,서울,프리미엄,N
SAT1120,CON1120,C425,2024-11-20,4,6,상담사가 친절했어요.,2024-11-18,전화,명의변경,12.0,완료,Y,AG06,서울,프리미엄,N
SAT1121,CON1121,C425,2025-01-03,3,4,그럭저럭이에요.,2024-12-31,이메일,요금문의,,완료,N,AG17,서울,프리미엄,N
SAT1122,CON1122,C426,2024-11-03,2,7,기대보다 별로였어요.,2024-10-31,채팅,요금문의,10.0,완료,N,AG18,기타,스탠다드,N
SAT1123,CON1123,C426,2024-03-06,4,7,대체로 만족스러웠어요.,2024-03-03,채팅,해지문의,9.0,미해결,N,AG09,기타,스탠다드,N
SAT1124,CON1124,C427,2024-05-22,3,7,,2024-05-19,전화,요금문의,12.0,완료,N,AG12,서울,베이직,N
SAT1125,CON1125,C427,2024-05-08,3,5,해결은 됐는데 시간이 좀 걸렸어요.,2024-05-05,전화,장애신고,11.0,완료,N,AG14,서울,베이직,N
SAT1126,CON1126,C427,2024-02-23,4,7,도움이 됐습니다.,2024-02-20,앱,장애신고,5.0,미해결,N,AG09,서울,베이직,N
SAT1127,CON1127,C427,2024-06-03,4,6,도움이 됐습니다.,2024-06-02,전화,요금문의,19.0,완료,N,AG15,서울,베이직,N
SAT1128,CON1128,C428,2024-10-23,4,4,,2024-10-21,채팅,해지문의,8.0,미해결,N,AG08,기타,스탠다드,N
